STATION,STATION_NAME,DATE,PRCP,SNWD,TMIN,TAVG,TMAX
GHCND:USC00049847,YORBA LINDA CA US,19660725,0,0,15,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660726,0,0,16.7,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19660727,0,0,16.1,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660728,0,0,17.2,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19660729,0,0,16.1,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19660730,0,0,17.2,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660731,0,0,17.2,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660801,0,0,16.1,-9999,35.6
GHCND:USC00049847,YORBA LINDA CA US,19660802,0,0,19.4,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19660803,0,0,17.8,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19660804,0,0,16.7,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660805,0,0,16.7,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660806,0,0,18.3,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19660807,0,0,16.1,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19660808,0,0,17.8,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19660809,0,0,15.6,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19660810,0,0,18.3,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660811,0,0,17.2,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660812,0,0,15.6,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19660813,0,0,13.9,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660814,0,0,15,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660815,0,0,16.1,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19660816,0,0,17.2,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19660817,0,0,16.7,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660818,0,0,17.2,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19660819,0,0,16.1,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19660820,0,0,17.2,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19660821,0,0,19.4,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19660822,0,0,13.9,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19660823,0,0,12.2,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19660824,0,0,13.9,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19660825,0,0,13.9,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19660826,0,0,15,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19660827,0,0,17.2,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660828,0,0,13.9,-9999,31.1
GHCND:USC00049847,YORBA LINDA CA US,19660829,0,0,16.1,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19660830,0,0,13.3,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19660831,0,0,13.3,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19660901,0,0,16.1,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19660902,0,0,12.8,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19660903,0,0,13.3,-9999,34.4
GHCND:USC00049847,YORBA LINDA CA US,19660904,0,0,12.8,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19660905,0,0,14.4,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19660906,0,0,16.7,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19660907,0,0,13.3,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19660908,0,0,11.7,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19660909,0,0,13.3,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19660910,0,0,12.2,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19660911,0,0,14.4,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19660912,0,0,16.1,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19660913,0,0,10.6,-9999,30.6
GHCND:USC00049847,YORBA LINDA CA US,19660914,0,0,8.9,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19660915,0,0,11.7,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19660916,0,0,16.1,-9999,37.8
GHCND:USC00049847,YORBA LINDA CA US,19660917,0,0,17.2,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19660918,0,0,15.6,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19660919,2.3,0,13.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19660920,0,0,11.1,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19660921,0,0,11.1,-9999,33.3
GHCND:USC00049847,YORBA LINDA CA US,19660922,0,0,13.9,-9999,35.6
GHCND:USC00049847,YORBA LINDA CA US,19660923,0,0,17.2,-9999,37.2
GHCND:USC00049847,YORBA LINDA CA US,19660924,0,0,14.4,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19660925,0,0,10.6,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19660926,0,0,12.2,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19660927,0,0,15.6,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19660928,0,0,12.8,-9999,35.6
GHCND:USC00049847,YORBA LINDA CA US,19660929,0.5,0,18.3,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19660930,0,0,16.7,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661001,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661002,0,0,16.7,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661003,0,0,16.1,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19661004,0,0,11.7,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19661005,0,0,12.8,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19661006,0,0,13.9,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19661007,0,0,15.6,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19661008,0,0,11.7,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19661009,0,0,15,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19661010,1.3,0,14.4,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19661011,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661012,0,0,12.2,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19661013,0,0,12.8,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19661014,0,0,10.6,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661015,0,0,9.4,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661016,0,0,8.3,-9999,29.4
GHCND:USC00049847,YORBA LINDA CA US,19661017,0,0,10,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19661018,0,0,10.6,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19661019,0,0,12.8,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19661020,0,0,11.1,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661021,0,0,10,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19661022,0,0,8.3,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19661023,0,0,9.4,-9999,32.8
GHCND:USC00049847,YORBA LINDA CA US,19661024,0,0,12.2,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19661025,0,0,13.3,-9999,36.1
GHCND:USC00049847,YORBA LINDA CA US,19661026,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661027,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661028,0,0,11.1,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19661029,0,0,10,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19661030,0,0,11.7,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19661031,0,0,11.7,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19661101,0,0,22.2,-9999,36.7
GHCND:USC00049847,YORBA LINDA CA US,19661102,0,0,14.4,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19661103,0,0,12.8,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19661104,0,0,14.4,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19661105,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661106,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661107,54.9,0,11.7,-9999,14.4
GHCND:USC00049847,YORBA LINDA CA US,19661108,0.8,0,6.7,-9999,12.8
GHCND:USC00049847,YORBA LINDA CA US,19661109,0,0,7.2,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19661110,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661111,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661112,0,0,8.3,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19661113,0,0,8.3,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19661114,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661115,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661116,0,0,13.3,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19661117,0.5,0,14.4,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19661118,0,0,9.4,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19661119,0,0,9.4,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19661120,0.5,0,10.6,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19661121,1.8,0,11.7,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19661122,0,0,6.7,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19661123,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661124,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661125,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661126,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661127,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661128,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661129,0.5,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661130,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661201,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661202,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661203,62.5,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661204,0.8,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661205,67.8,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661206,40.9,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661207,3.6,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661208,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661209,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661210,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661211,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661212,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661213,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661214,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661215,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661216,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661217,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661218,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661219,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661220,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661221,0,0,7.8,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661222,0,0,4.4,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661223,0,0,3.9,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661224,0,0,3.3,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661225,0,0,3.3,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661226,0,0,3.3,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661227,0,0,0.6,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661228,0,0,3.3,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661229,0,0,3.9,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661230,0,0,4.4,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19661231,0,0,6.1,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19670101,0,0,2.2,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670102,0,0,2.2,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670103,0,0,8.9,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19670104,0,0,4.4,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670105,0,0,5.6,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670106,0,0,3.9,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670107,0,0,5.6,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670108,0,0,6.1,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670109,0,0,8.3,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670110,0,0,9.4,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19670111,0,0,11.7,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19670112,0,0,7.2,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670113,0,0,6.1,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670114,0,0,6.1,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670115,0,0,6.1,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19670116,0,0,2.8,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670117,0,0,4.4,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670118,0,0,1.1,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670119,0,0,5,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19670120,0,0,3.9,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670121,0,0,5,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670122,29.2,0,10.6,-9999,13.3
GHCND:USC00049847,YORBA LINDA CA US,19670123,19.8,0,6.7,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19670124,36.8,0,6.1,-9999,12.2
GHCND:USC00049847,YORBA LINDA CA US,19670125,10.4,0,7.8,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19670126,0,0,4.4,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670127,0,0,7.2,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670128,0,0,5.6,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19670129,0,0,7.8,-9999,16.1
GHCND:USC00049847,YORBA LINDA CA US,19670130,0,0,11.1,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19670131,4.8,0,11.7,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670201,0,0,5.6,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670202,0,0,5.6,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670203,0,0,8.9,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19670204,0,0,10.6,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19670205,0,0,7.2,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19670206,0,0,6.1,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19670207,0,0,5,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670208,0,0,9.4,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670209,0,0,5,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670210,0,0,4.4,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670211,0,0,4.4,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19670212,0,0,8.3,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19670213,0,0,9.4,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670214,0,0,11.7,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670215,0,0,6.1,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670216,0,0,5,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19670217,0,0,4.4,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19670218,0,0,3.9,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670219,0,0,4.4,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670220,0,0,5,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19670221,0,0,7.2,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670222,0,0,3.3,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19670223,0,0,5.6,-9999,27.2
GHCND:USC00049847,YORBA LINDA CA US,19670224,0,0,6.7,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670225,0,0,6.1,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670226,0,0,5.6,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670227,0,0,6.1,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19670228,0,0,8.3,-9999,31.7
GHCND:USC00049847,YORBA LINDA CA US,19670301,0,0,8.9,-9999,30
GHCND:USC00049847,YORBA LINDA CA US,19670302,0,0,4.4,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670303,0.3,0,11.1,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670304,7.1,0,6.1,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19670305,0,0,2.8,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670306,0,0,2.8,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670307,0,0,3.9,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19670308,0,0,4.4,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670309,0,0,10,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670310,0,0,10,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19670311,3.8,0,10,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670312,11.2,0,10.6,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19670313,7.6,0,11.7,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670314,13.5,0,8.9,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670315,0,0,6.7,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670316,0,0,11.7,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19670317,0,0,11.7,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670318,0,0,10.6,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670319,0,0,10.6,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670320,0,0,8.3,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670321,0,0,6.7,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670322,0,0,7.2,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670323,0,0,12.2,-9999,23.3
GHCND:USC00049847,YORBA LINDA CA US,19670324,0,0,10.6,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670325,0,0,5.6,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670326,0,0,7.8,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670327,0,0,8.9,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670328,0,0,7.2,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670329,0.8,0,9.4,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670330,0,0,1.1,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670331,14.7,0,6.7,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670401,9.9,0,5.6,-9999,14.4
GHCND:USC00049847,YORBA LINDA CA US,19670402,12.7,0,3.9,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670403,0,0,3.9,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19670404,3,0,6.1,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670405,0.5,0,4.4,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670406,0,0,4.4,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19670407,1.8,0,7.8,-9999,16.7
GHCND:USC00049847,YORBA LINDA CA US,19670408,0,0,5,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670409,0,0,4.4,-9999,23.9
GHCND:USC00049847,YORBA LINDA CA US,19670410,0,0,4.4,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19670411,17.5,0,7.2,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19670412,0.5,0,2.8,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670413,0,0,7.8,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670414,0,0,8.3,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670415,0.3,0,7.2,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670416,0,0,2.8,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670417,0,0,3.9,-9999,21.1
GHCND:USC00049847,YORBA LINDA CA US,19670418,10.4,0,6.1,-9999,15
GHCND:USC00049847,YORBA LINDA CA US,19670419,15,0,3.9,-9999,13.9
GHCND:USC00049847,YORBA LINDA CA US,19670420,1,0,3.9,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19670421,4.8,0,4.4,-9999,15.6
GHCND:USC00049847,YORBA LINDA CA US,19670422,7.4,0,5.6,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670423,0,0,4.4,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670424,5.8,0,6.7,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670425,0,0,6.7,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670426,0,0,5.6,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670427,0,0,6.1,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670428,0,0,5.6,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670429,2.5,0,5,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670430,0,0,3.3,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670501,0,0,4.4,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19670502,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19670503,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19670504,0,0,8.3,-9999,21.7
GHCND:USC00049847,YORBA LINDA CA US,19670505,0,0,9.4,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670506,0,0,5.6,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670507,0,0,9.4,-9999,32.2
GHCND:USC00049847,YORBA LINDA CA US,19670508,0,0,11.7,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19670509,0,0,10,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670510,0.8,0,11.7,-9999,20.6
GHCND:USC00049847,YORBA LINDA CA US,19670511,0,0,7.2,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670512,0,0,6.1,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670513,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19670514,0,0,-9999,-9999,-9999
GHCND:USC00049847,YORBA LINDA CA US,19670515,0,0,-9999,-9999,37.2
GHCND:USC00049847,YORBA LINDA CA US,19670516,0,0,13.9,-9999,38.3
GHCND:USC00049847,YORBA LINDA CA US,19670517,0,0,12.2,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19670518,0,0,12.8,-9999,26.7
GHCND:USC00049847,YORBA LINDA CA US,19670519,0,0,12.8,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19670520,0,0,13.9,-9999,28.9
GHCND:USC00049847,YORBA LINDA CA US,19670521,0,0,13.3,-9999,28.3
GHCND:USC00049847,YORBA LINDA CA US,19670522,0,0,12.8,-9999,35
GHCND:USC00049847,YORBA LINDA CA US,19670523,0,0,15.6,-9999,33.9
GHCND:USC00049847,YORBA LINDA CA US,19670524,0,0,13.9,-9999,27.8
GHCND:USC00049847,YORBA LINDA CA US,19670525,0,0,14.4,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670526,0,0,13.3,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670527,0,0,11.7,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670528,0,0,11.1,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670529,0,0,13.3,-9999,17.8
GHCND:USC00049847,YORBA LINDA CA US,19670530,0,0,12.8,-9999,18.9
GHCND:USC00049847,YORBA LINDA CA US,19670531,0.5,0,12.2,-9999,17.2
GHCND:USC00049847,YORBA LINDA CA US,19670601,0,0,8.3,-9999,22.8
GHCND:USC00049847,YORBA LINDA CA US,19670602,0,0,6.1,-9999,26.1
GHCND:USC00049847,YORBA LINDA CA US,19670603,0,0,6.7,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670604,0,0,7.8,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670605,0,0,9.4,-9999,24.4
GHCND:USC00049847,YORBA LINDA CA US,19670606,0,0,10,-9999,25
GHCND:USC00049847,YORBA LINDA CA US,19670607,0,0,10,-9999,25.6
GHCND:USC00049847,YORBA LINDA CA US,19670608,0,0,14.4,-9999,22.2
GHCND:USC00049847,YORBA LINDA CA US,19670609,0,0,13.9,-9999,19.4
GHCND:USC00049847,YORBA LINDA CA US,19670610,0,0,12.8,-9999,20
GHCND:USC00049847,YORBA LINDA CA US,19670611,0,0,11.1,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670612,0,0,13.3,-9999,18.3
GHCND:USC00049847,YORBA LINDA CA US,19670613,0.3,0,12.2,-9999,22.8
